Año;Mes;Código;Descripción;Rep.;Reg. I;Reg. II;Reg. III;Reg. IV;Reg. V;Reg. VI;Reg. VII;Reg. VIII
2024;Enero;561104;Cloro;100.16;100.04;99.83;100.33;100.00;98.93;101.30;99.46;100.97
2024;Enero;561105;Jabón para trastos en crema, líquido, trozo y polvo;99.78;100.03;100.00;98.02;100.00;100.00;99.96;100.34;100.00
2024;Enero;561106;Suavizantes de ropa;100.30;100.37;100.00;100.00;100.00;100.83;100.75;100.00;100.23
2024;Enero;561107;Escobas;100.46;100.36;100.00;100.12;100.10;100.00;100.87;101.62;100.33
2024;Enero;561108;Esponjas;99.81;100.83;100.00;100.00;100.00;95.59;99.88;100.00;104.42
2024;Enero;561901;Aromatizante ambiental;99.85;100.66;100.00;99.32;100.05;100.62;99.11;95.32;101.20
2024;Enero;561902;Insecticidas, pesticidas, fungicidas;99.61;100.00;100.00;100.00;100.00;94.04;104.44;100.00;100.00
2024;Enero;561903;Papel de cocina;100.39;102.05;100.00;100.00;100.00;99.13;100.32;100.00;100.00
2024;Enero;561904;Papel aluminio;98.96;100.70;100.00;100.00;100.00;100.00;98.78;100.00;93.73
2024;Enero;561905;Veladoras;100.03;100.00;100.00;100.00;100.00;100.00;100.00;100.00;101.27
2024;Enero;561906;Velas y candelas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;561907;Fósforos y/o cerillos;99.82;99.41;100.00;100.00;100.00;100.00;99.94;100.00;98.51
2024;Enero;561908;Lazos y cordeles para tender ropa;99.81;100.00;100.00;100.00;100.00;100.00;100.00;100.00;97.80
2024;Enero;562101;Servicio para el hogar;100.31;101.66;100.00;100.00;100.00;100.00;100.00;100.00;99.99
2024;Enero;6;SALUD;100.03;100.05;99.98;100.09;100.00;100.09;100.03;99.98;100.02
2024;Enero;611101;Acetaminofén (Paracetamol);100.20;99.71;99.66;101.18;100.00;100.00;100.00;100.00;100.97
2024;Enero;611102;Diclofenaco;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611103;Ibuprofeno;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611104;Ambroxol y Bromhexina;99.72;100.00;100.00;99.01;100.00;100.00;99.30;100.00;100.00
2024;Enero;611105;Dextrometorfano y/o guaifenesina;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611106;Losartán;100.00;100.00;100.00;100.00;100.00;100.00;99.98;100.00;100.00
2024;Enero;611107;Irbesartán;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611108;Valsartán;99.99;99.94;100.00;100.00;100.00;100.00;100.00;0.00;100.00
2024;Enero;611109;Enalapril;99.97;99.83;100.00;100.01;100.00;100.00;100.00;100.00;100.00
2024;Enero;611110;Medicamentos para la diabetes;100.12;100.35;100.00;100.00;100.00;100.58;99.96;100.00;100.00
2024;Enero;611111;Medicamentos neurológicos o neurofármacos;99.94;100.00;100.00;100.00;100.00;100.00;100.06;100.00;99.16
2024;Enero;611112;Medicamentos oftalmológicos;99.99;99.60;100.00;100.00;100.00;100.00;100.14;100.00;100.34
2024;Enero;611113;Medicamentos dermatológicos;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611114;Vitaminas, multivitamínicos y minerales;100.08;100.30;100.00;100.00;100.00;100.00;100.38;100.00;99.96
2024;Enero;611115;Medicamentos para huesos y articulaciones;100.00;99.99;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611116;Medicamentos relajantes musculares;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611117;Medicamentos gastrointestinales;100.00;100.00;100.00;100.00;100.00;100.00;99.79;100.02;100.08
2024;Enero;611118;Amoxicilina;99.69;100.00;100.00;100.08;100.00;100.00;98.68;99.31;100.00
2024;Enero;611119;Penicilina;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611120;Trimetoprim y/o sulfametoxazol;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611121;Alcohol medicinal;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611122;Mercuriocromo;99.99;99.94;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611123;Mertiolate o metafe;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611124;Anticonceptivos (orales, inyectables, subdérmicos y subcutáneos);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611125;Loratadina;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;611201;Medicamentos naturales y homeopáticos;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;612201;Dispositivos o productos terapéuticos;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;612301;Otros dispositivos de tratamiento para uso personal;100.00;100.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00
2024;Enero;612302;Productos para botiquín;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;613101;Lentes correctivos completos y por separado (aros o lentes);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;613301;Productos para incontinencia;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;621901;Consulta con ginecólogo y obstetra;100.48;100.00;100.00;101.53;100.00;102.05;100.00;100.00;100.00
2024;Enero;621902;Consulta con pediatra;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;621903;Consulta con cardiólogo;100.06;100.00;100.00;100.00;100.00;100.63;100.00;100.00;100.00
2024;Enero;621904;Consulta con gastroenterólogo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;621905;Consulta con oftalmólogo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;621906;Consulta con endocrinólogo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;621907;Consulta con traumatólogo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;621908;Consulta con neumólogo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;621909;Consulta con médico general internista;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;622101;Limpieza dental;99.98;100.00;99.85;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;622901;Servicio extracción dental;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;622902;Servicio de relleno dental;100.02;100.00;99.75;100.00;100.00;100.29;100.00;100.00;100.00
2024;Enero;622903;Servicio de ortodoncia (Brackets y retenedores);100.04;100.68;100.00;100.00;100.00;100.00;99.59;100.00;100.00
2024;Enero;622904;Servicio de endodoncia;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;622905;Servicio de implantes dentales;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;631001;Parto normal;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;631002;Parto con cesárea;100.00;100.00;0.00;100.00;100.00;100.00;100.00;100.00;0.00
2024;Enero;631003;Hospitalización sin cirugía;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;631004;Hospitalización con cirugía;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;631005;Hospitalización por cuadro respiratorio;100.00;100.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;641101;Exámenes de sangre;99.89;98.99;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;641102;Otros exámenes de laboratorio;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;641201;Radiografía;100.19;102.05;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;641202;Ultrasonido;100.20;100.49;100.00;101.84;100.00;100.00;100.00;100.03;100.00
2024;Enero;641203;Electrocardiograma;99.80;99.30;100.00;100.00;99.66;100.00;100.00;100.00;100.00
2024;Enero;641204;Tomografía;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;641205;Resonancia;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;7;TRANSPORTE;100.71;100.44;100.83;100.92;99.97;101.52;100.99;100.71;100.15
2024;Enero;711101;Vehículo nuevo;100.106825;100.030773;0.000000;100.000000;100.000000;100.000000;101.175128;100.000000;100.000000
2024;Enero;711102;Pick up nuevo;100.00;99.32;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;711103;Camioneta nueva;100.02;100.23;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;712001;Motocicleta;100.03;99.97;100.00;100.12;100.00;100.00;100.14;100.00;100.00
2024;Enero;713001;Bicicleta;100.00;99.99;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;721101;Llantas nuevas;99.91;100.29;100.00;100.00;100.00;100.00;99.08;100.00;100.00
2024;Enero;721201;Baterías;99.78;100.00;100.00;100.00;100.00;97.87;99.63;100.00;100.00
2024;Enero;721202;Amortiguadores;100.13;99.75;100.00;100.30;100.14;100.57;100.47;100.00;100.00
2024;Enero;721203;Otros repuestos para equipo de transporte personal;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;722101;Diesel;98.34;97.90;98.12;99.41;98.62;99.07;97.88;99.09;97.00
2024;Enero;722201;Gasolina;102.11;101.07;104.13;102.68;100.02;104.05;102.61;103.53;100.65
2024;Enero;722401;Aceite de motor;100.10;99.09;99.99;100.00;101.18;98.57;100.75;102.79;100.06
2024;Enero;722402;Líquido de frenos;99.89;99.53;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;723101;Lavado y lustrado de vehículos;100.26;100.93;100.00;100.00;100.00;100.00;100.98;100.00;100.00
2024;Enero;723102;Servicio de pinchazo;100.14;100.00;100.00;100.00;100.00;100.00;100.00;101.60;100.00
2024;Enero;723103;Servicio menor;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.99;100.00
2024;Enero;723104;Servicio de frenos;99.75;99.12;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;723105;Montaje de piezas/accesorios;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;723106;Otros servicios de mantenimiento y reparación de vehículos;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;724101;Alquiler de estacionamiento;101.40;103.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;724102;Pago de parqueo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;724301;Examen para obtención de licencia;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;724302;Renovación o reposición de licencia;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;732101;Transporte urbano (bus urbano, transmetro , transurbano);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;732102;Transporte interurbano nacional (departamentales, municipales);100.03;100.00;100.00;100.00;100.00;100.00;100.24;100.00;100.00
2024;Enero;732103;Taxi compartido/colectivo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;732201;Taxi;100.38;101.77;100.00;100.00;100.00;100.00;99.98;97.41;100.00
2024;Enero;732202;Transporte particular/privado;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;732301;Transporte escolar;101.71;100.00;100.00;100.00;100.00;105.74;100.00;101.00;100.00
2024;Enero;732901;Otros tipos de taxi;99.94;100.00;100.00;100.00;100.00;99.65;100.00;100.00;100.00
2024;Enero;733201;Transporte de pasajeros por aire en horarios internacionales y vuelos regulares;98.26;95.96;0.00;100.00;0.00;100.00;100.00;100.00;0.00
2024;Enero;741201;Servicio de paquetería nacional;99.99;101.17;100.00;99.98;100.00;98.67;99.95;100.00;100.00
2024;Enero;8;INFORMACIÓN Y COMUNICACIÓN;100.07;100.01;100.00;100.10;100.05;99.99;100.20;100.02;100.00
2024;Enero;812001;Teléfonos inteligentes;100.10;99.78;100.00;100.97;100.00;100.00;100.00;99.99;100.00
2024;Enero;813101;Computadoras;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;813102;Tablets o tabletas electrónicas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;813201;Impresoras de uso doméstico;99.93;99.85;100.00;99.56;100.00;100.00;100.00;100.00;100.00
2024;Enero;814001;Televisores;100.17;100.60;100.00;100.00;101.13;100.00;99.24;100.25;100.00
2024;Enero;814002;Equipos de sonido para el hogar;99.72;99.68;100.00;100.52;100.00;98.67;98.68;100.00;100.00
2024;Enero;819201;Cargadores para dispositivos móviles;99.98;99.83;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;831001;Servicio de telefonía fijo;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;832001;Servicio de telefonía móvil post pago;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;832002;Servicio de telefonía móvil pre pago;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;833001;Servicios de acceso a internet (por operadores de red con infraestructura cableada, inalámbrica o sa;99.33;95.62;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;834001;Paquetes con cualquier combinación de telecomunicación;100.93;101.76;100.00;100.00;100.00;100.00;103.55;100.00;100.00
2024;Enero;835001;Reparación de todo equipo de información y comunicación;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;839201;Servicios de streaming (música y televisión/películas);100.37;100.84;100.00;100.00;100.00;100.00;100.00;100.08;100.00
2024;Enero;839202;Suscripción a Televisión por cable, TV satelital, IPTV y Televisión por pago;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;9;RECREACIÓN, DEPORTE Y CULTURA;99.99;99.92;100.09;99.59;100.04;99.99;100.20;100.06;100.12
2024;Enero;921101;Consolas de videojuegos;99.90;99.80;0.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;921201;Muñecas, juguetes de peluche;99.49;98.82;100.00;100.00;100.00;100.00;97.42;100.00;100.00
2024;Enero;921202;Carros de juguete, trenes;100.02;97.84;100.00;100.00;100.00;100.00;102.32;100.00;100.00
2024;Enero;921203;Bicicletas para jugar y triciclos (para niños pequeños);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;922101;Calzado específico para el juego (botas de esquí, zapatos de football, golf y similares);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;931201;Flores interiores (naturales o artificiales, en floreros o no);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;931202;Flores exteriores;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;932101;Compra de mascotas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;932102;Alimento para mascotas;99.87;100.24;100.95;97.85;100.00;100.06;100.01;100.00;100.16
2024;Enero;945001;Servicios veterinarios;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;946201;Gimnasio;99.98;100.00;100.00;100.00;100.00;99.39;100.21;100.00;100.00
2024;Enero;946202;Lecciones deportes;100.21;100.77;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;961001;Cines;100.02;100.00;100.00;100.00;100.00;100.00;100.37;100.00;100.00
2024;Enero;971101;Libros de texto de educación formal;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;971901;Libros religiosos;100.14;100.00;100.00;100.00;100.00;100.00;100.21;100.00;100.47
2024;Enero;971902;Libros complementarios;99.92;97.85;100.00;100.00;100.00;100.00;100.00;100.00;113.35
2024;Enero;972101;Diarios y periódicos nacionales;100.34;100.00;100.00;100.00;103.13;100.00;100.00;100.00;100.00
2024;Enero;974001;Lista de útiles escolares;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;974002;Cuadernos;100.35;99.87;100.02;99.55;99.55;99.81;102.87;100.00;100.88
2024;Enero;974003;Papel para artes y para envolver;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;974004;Hojas de cuadrícula, líneas, bond;99.88;99.44;100.00;100.00;100.10;100.00;99.83;100.00;100.00
2024;Enero;974005;Tijeras;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;974006;Crayones y marcadores;100.13;100.23;100.00;101.20;100.00;100.00;100.27;100.26;98.83
2024;Enero;974007;Mochilas escolares;100.01;98.48;100.00;100.03;100.00;100.00;100.02;101.00;100.00
2024;Enero;974008;Lápices y lapiceros;99.86;99.65;100.00;99.58;102.75;100.00;99.82;98.77;98.68
2024;Enero;980001;Paquete turístico para viajar al extranjero;100.00;100.00;100.00;100.00;0.00;100.00;100.00;100.00;100.00
2024;Enero;10;SERVICIOS EDUCATIVOS;100.13;100.39;100.00;100.04;99.80;100.00;100.06;100.27;100.07
2024;Enero;1010101;Servicio de educación preprimaria;100.73;101.54;100.00;99.96;100.00;100.00;100.00;101.13;100.00
2024;Enero;1010201;Servicios de educación primaria;100.16;100.53;100.00;100.07;98.77;100.00;100.21;99.84;100.24
2024;Enero;1020001;Servicios de educación básica;100.54;101.32;100.00;100.18;99.39;100.00;100.26;102.44;100.28
2024;Enero;1020002;Servicios de educación diversificado;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1020003;Servicios de educación por cooperativa;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1040001;Educación universitaria;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1050101;Tutorías;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1050901;Cursos de Capacitación técnica;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1050902;Cursos de idiomas;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1050903;Cursos de informática;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;11;RESTAURANTES Y SERVICIOS DE ALOJAMIENTO;100.21;100.48;99.99;100.01;100.66;99.86;100.33;100.17;100.12
2024;Enero;1111101;Desayuno o cena simple (bebida y un acompañamiento);100.24;100.00;100.00;100.48;101.23;99.89;100.00;100.32;100.00
2024;Enero;1111102;Desayuno o cena continental (bebida y dos acompañamientos);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1111103;Desayuno o cena completo (bebida caliente y mas de dos acompañamientos);100.07;100.07;100.00;100.00;100.00;99.84;101.72;99.35;100.00
2024;Enero;1111104;Otro tipo de desayuno o cena;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1111105;Almuerzo simple (bebida, carne y acompañamiento) excluye gaseosa;100.19;101.05;100.00;100.13;100.65;99.47;99.81;100.00;100.31
2024;Enero;1111106;Almuerzo  simple (bebida y plato sin carne) excluye gaseosa;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1111107;Almuerzo  (bebida, entrada y plato con carne);100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1111108;Almuerzo buffet;100.00;100.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1111201;Combos de comida rápida individual;100.22;100.00;100.00;100.00;101.65;100.00;100.00;100.00;100.00
2024;Enero;1111202;Combos de comida rápida familiar;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1111203;Platos preparados;99.96;100.00;100.00;97.89;101.36;99.87;100.71;100.00;100.00
2024;Enero;1111204;Panes tipo sándwich;100.42;100.48;100.00;100.70;101.20;100.00;100.37;100.00;100.48
2024;Enero;1111205;Alimentos a base de tortilla;100.20;103.77;100.00;99.21;101.41;100.00;99.55;100.00;100.00
2024;Enero;1111206;Otros tipos de alimentos regionales;101.00;102.78;99.96;100.83;101.02;99.81;101.72;101.12;100.00
2024;Enero;1111207;Pastelería, repostería y postres;99.98;100.00;99.37;100.00;101.15;100.00;99.05;101.40;98.61
2024;Enero;1111208;Bocadillos;100.13;99.51;100.00;100.00;100.65;100.27;99.64;100.44;100.25
2024;Enero;1111209;Bebidas no alcohólicas frías servidas en el lugar;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1111210;Bebidas no alcohólicas calientes servidas en el lugar;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
2024;Enero;1111211;Gasto en alimentos para celebraciones;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00
